James Grant,Stormcast Eternals,23 Jun 2019,55.06988492384907
Ian Spink,Gloomspite Gitz,23 Jun 2019,54.39685522426343
Darryl Jones,Hedonites of Slaanesh,23 Jun 2019,53.72256152697179
Patric Frowein,Fyreslayers,23 Jun 2019,53.047196439185164
Hugh Wilson,Seraphon,23 Jun 2019,52.37095349309344
David Ellis,Grand Host of Nagash,23 Jun 2019,51.69402697951171
Tom Bell,Gloomspite Gitz,23 Jun 2019,51.01661178043414
Michael Browning,Legion of Blood,23 Jun 2019,50.33890320073573
Mark Paddon,Beasts of Chaos,23 Jun 2019,49.66109679926427
Teck Loy,Grand Host of Nagash,23 Jun 2019,48.98338821956586
Alex Jones,Flesh Eater Courts,23 Jun 2019,48.305973020488295
Adam Hall,Nighthaunt,23 Jun 2019,47.62904650690656
Johnny Armstrong,Skaventide,23 Jun 2019,46.95280356081483
Ceri Robson,Gloomspite Gitz,23 Jun 2019,46.27743847302821
Nathan Foster,Daughters of Khaine,23 Jun 2019,45.60314477573657
Rob Bradley,Skaventide,23 Jun 2019,44.93011507615093
Paul Coram,Sylvaneth,23 Jun 2019,44.258540891480635
Thomas Waller,Flesh Eater Courts,23 Jun 2019,43.58861248547699
Angus Brain,Order,23 Jun 2019,42.920518706775766
Luke Clarke,Flesh Eater Courts,23 Jun 2019,42.254446829267486
David McMorrow,Blades of Khorne,23 Jun 2019,41.59058239472015
Tony Moore,Disciples of Tzeentch,23 Jun 2019,40.9291090578748
Dan George,Hedonites of Slaanesh,23 Jun 2019,40.27020843422915
Danny Cashman,Kharadron Overlords,23 Jun 2019,39.61405995071927
Matt Pardoe,Blades of Khorne,23 Jun 2019,38.96084069950362
Chris Banks,Order,23 Jun 2019,38.310725295047206
John Rees,Hedonites of Slaanesh,23 Jun 2019,37.6638857346978
Ian Hannam,Ironjawz,23 Jun 2019,37.02049126293839
Alessandro Leto,Stormcast Eternals,23 Jun 2019,36.380708239493615
Andy Wood,Maggotkin of Nurgle,23 Jun 2019,35.74470001145983
Ben Bailey,Flesh Eater Courts,23 Jun 2019,35.11262678962089
Damien Spirrell,Blades of Khorne,23 Jun 2019,34.48464552910355
Jerry Elvin,Order,23 Jun 2019,33.86090981451774
Christian Moore,Hedonites of Slaanesh,23 Jun 2019,33.2415697497188
Simon Winter,Daughters of Khaine,23 Jun 2019,32.62677185231952
Sebastian Del Monte,Gloomspite Gitz,23 Jun 2019,32.01665895307079
Charles Shepherd,Maggotkin of Nurgle,23 Jun 2019,31.41137010022066
Conor McNama,Disciples of Tzeentch,23 Jun 2019,30.811040468952044
Stephen Smith,Stormcast Eternals,23 Jun 2019,30.21580127598975
Sam Freeman,Legion of Sacrement,23 Jun 2019,29.62577969945801
Phil Shaw,Seraphon,23 Jun 2019,29.04109880405986
Neil Montgomery,Gloomspite Gitz,23 Jun 2019,28.46187747164006
Tom Fildes,Kharadron Overlords,23 Jun 2019,27.888230337183217
Alex McGee,Idoneth Deepkin,23 Jun 2019,27.320267730289228
Joerg Freyaldenhoven,Kharadron Overlords,23 Jun 2019,26.758095622157963
Brandon Watkins,Ironjawz,23 Jun 2019,26.20181557810579
Luke Power,Sylvaneth,23 Jun 2019,25.651524715626174
Ben Swainson,Stormcast Eternals,23 Jun 2019,25.107315667997582
Luke Thomson,Seraphon,23 Jun 2019,24.569276553431678
Dave McGill,Blades of Khorne,23 Jun 2019,24.037490949746005
Rob Boyce,Ironjawz,23 Jun 2019,23.512037874535242
Paul Berridge,Dispossessed,23 Jun 2019,22.992991770806793
Russ Ward,Chaos,23 Jun 2019,22.480422498036628
Matt Willis,Ironjawz,23 Jun 2019,21.9743953285933
Matt Trickett,Gloomspite Gitz,23 Jun 2019,21.47497094946864
James Beeden,Seraphon,23 Jun 2019,20.98220546924601
Chris Markou,Blades of Khorne,23 Jun 2019,20.4961504302284
Gerard Cassidy,Flesh Eater Courts,23 Jun 2019,20.016852825640854
James Warth,Stormcast Eternals,23 Jun 2019,19.544355121814423
Ant Ambrose,Dispossessed,23 Jun 2019,19.07869528525107
Steve Curtis,Flesh Eater Courts,22 Jun 2019,79.48965006538702
Richard Buckler,Blades of Khorne,22 Jun 2019,77.99602057233889
Liam Cook,Skaventide,22 Jun 2019,76.44185528442151
Chris Tomlin,Order Draconis,22 Jun 2019,74.82897831423823
Michael Wilson,Hedonites of Slaanesh,22 Jun 2019,73.15959915094894
Steven Phillips,Blades of Khorne,22 Jun 2019,71.43630883363122
Paul Petford,Sylvaneth,22 Jun 2019,69.66207188617986
Tom Hewitt,Flesh Eater Courts,22 Jun 2019,67.84021397955976
Mark Curtis,Gloomspite Gitz,22 Jun 2019,65.97440535491567
Ben Smith,Stormcast Eternals,22 Jun 2019,64.06864011019366
Aaron Bailey,Destruction,22 Jun 2019,62.12721152210305
Kieran Harper,Ironjawz,22 Jun 2019,60.15468364296675
Ricky Mee,Grand Host of Nagash,22 Jun 2019,58.15585947678864
Matt Clarke,Idoneth Deepkin,22 Jun 2019,56.13574609926664
Johnathon Pano Kyprianidis,Blades of Khorne,22 Jun 2019,54.09951714112773
Matthew Arnold,Stormcast Eternals,22 Jun 2019,52.05247310180401
Andy Talbot,Stormcast Eternals,22 Jun 2019,50.0
Wayne Holt,Skaventide,22 Jun 2019,47.94752689819599
Wayne Rendell,Fyreslayers,22 Jun 2019,45.90048285887228
Matt Lyons,Ironjawz,22 Jun 2019,43.86425390073337
Paul Marshallsay,Disciples of Tzeentch,22 Jun 2019,41.844140523211365
Richard Morley,Gloomspite Gitz,22 Jun 2019,39.84531635703325
Wayne Kemp,Skaventide,22 Jun 2019,37.87278847789695
Dominic Hook,Skaventide,22 Jun 2019,35.931359889806345
Ben Diesel,Daughters of Khaine,22 Jun 2019,34.02559464508433
James Eveleigh,Hedonites of Slaanesh,22 Jun 2019,32.15978602044024
Owen Farmer,Disciples of Tzeentch,22 Jun 2019,30.337928113820144
Laurie H,Blades of Khorne,22 Jun 2019,28.563691166368788
Patrick O'Sullivan,Beasts of Chaos,22 Jun 2019,26.84040084905106
Jenny Lyons,Nighthaunt,22 Jun 2019,25.17102168576178
David Fulbrook,Maggotkin of Nurgle,22 Jun 2019,23.55814471557849
Richard Belfield,Flesh Eater Courts,22 Jun 2019,22.003979427661115
William Philpott,Order,22 Jun 2019,20.51034993461297
Martin Brooke,Stormcast Eternals,22 Jun 2019,19.07869528525107
Ellis Priestley,Fyreslayers,16 Jun 2019,78.78295824111191
Craig Chesters,UNKNOWN_ARMY,16 Jun 2019,76.51066309511148
Gabe Huddlestone,UNKNOWN_ARMY,16 Jun 2019,74.1099603404474
Ben Cronin,Hedonites of Slaanesh,16 Jun 2019,71.58822778650402
Tom Blaxall,UNKNOWN_ARMY,16 Jun 2019,68.95464701147954
Chris Banks,UNKNOWN_ARMY,16 Jun 2019,66.2201261201339
Anthony Boulton,UNKNOWN_ARMY,16 Jun 2019,63.39717841915451
Alex Jones,Flesh Eater Courts,16 Jun 2019,60.49975875554905
Darren Phipps,UNKNOWN_ARMY,16 Jun 2019,57.5430608186222
Andy Bryan,UNKNOWN_ARMY,16 Jun 2019,54.543280180942155
Rob Hull,Flesh Eater Courts,16 Jun 2019,51.517349176865665
Tim Unwin,Blades of Khorne,16 Jun 2019,48.482650823134335
Adam Riley,Stormcast Eternals,16 Jun 2019,45.45671981905784
Danny Biddle,UNKNOWN_ARMY,16 Jun 2019,42.45693918137779
Mark Pinnington,UNKNOWN_ARMY,16 Jun 2019,39.50024124445095
Jason Hodgekinson,UNKNOWN_ARMY,16 Jun 2019,36.602821580845486
Andy Wood,UNKNOWN_ARMY,16 Jun 2019,33.779873879866095
Keith Price,UNKNOWN_ARMY,16 Jun 2019,31.04535298852046
Simon Holmes,Flesh Eater Courts,16 Jun 2019,28.411772213495972
Alex Johnson,UNKNOWN_ARMY,16 Jun 2019,25.89003965955259
Sam Watson,UNKNOWN_ARMY,16 Jun 2019,23.489336904888518
Jane Slater,Seraphon,16 Jun 2019,21.21704175888808
Lee Downes,UNKNOWN_ARMY,16 Jun 2019,19.07869528525107
Benjamin Savva,Legion of Grief,15 Jun 2019,78.45053857899458
John Burgess,Blades of Khorne,15 Jun 2019,75.8036347776927
Alex Kew,Stormcast Eternals,15 Jun 2019,72.98965009987649
Teck Loy,Flesh Eater Courts,15 Jun 2019,70.02084045313042
Matthew Gouldesbrough,Legion of Blood,15 Jun 2019,66.91256119591208
Laurie H,Stormcast Eternals,15 Jun 2019,63.68306511756191
Matthew Walker,Hedonites of Slaanesh,15 Jun 2019,60.35320073209947
Charles Hollom,Hedonites of Slaanesh,15 Jun 2019,56.946018320767365
Marc Wilson,Blades of Khorne,15 Jun 2019,53.48629572837154
Alasdair Hutchinson,Gloomspite Gitz,15 Jun 2019,50.0
James Grant,Stormcast Eternals,15 Jun 2019,46.51370427162846
Rhuairidh James,Blades of Khorne,15 Jun 2019,43.05398167923264
Obaid Bin,Stormcast Eternals,15 Jun 2019,39.64679926790055
Kyle Staton,Hedonites of Slaanesh,15 Jun 2019,36.316934882438105
Oliver Lockwood,Blades of Khorne,15 Jun 2019,33.087438804087924
Owen Jackson,Sylvaneth,15 Jun 2019,29.979159546869592
Jai Channa,Kharadron Overlords,15 Jun 2019,27.010349900123533
Dave Carter,Legion of Grief,15 Jun 2019,24.196365222307303
Lee Whitely,Blades of Khorne,15 Jun 2019,21.54946142100543
Glen Caldecott,Stormcast Eternals,15 Jun 2019,19.07869528525107
Ian Spink,Gloomspite Gitz,15 Jun 2019,74.41683586520661
Martin Swaffield,Disciples of Tzeentch,15 Jun 2019,66.91256119591208
Richard Elsdon,Stormcast Eternals,15 Jun 2019,58.65776011415509
Matthias Mao,Bretonnians,15 Jun 2019,50.0
Graham Shirley,Gloomspite Gitz,15 Jun 2019,41.34223988584491
Lee Foo,Legions of Nagash,15 Jun 2019,33.087438804087924
Scott Wall,Sylvaneth,15 Jun 2019,25.58316413479339
Pete Kitson,Legion of Azgorh,15 Jun 2019,19.07869528525107
James Tinsdale,Idoneth Deepkin,15 Jun 2019,76.70501407364655
Kevin Gillett,Maggotkin of Nurgle,15 Jun 2019,72.01655364002943
Rhys Hallet,Gloomspite Gitz,15 Jun 2019,66.91256119591208
Sam Watson,Legions of Nagash,15 Jun 2019,61.47292511447229
Keirran Wilson,Flesh Eater Courts,15 Jun 2019,55.79735194976608
Luke Power,Sylvaneth,15 Jun 2019,50.0
JP Stevens,Hedonites of Slaanesh,15 Jun 2019,44.20264805023391
Jack Westaway,Disciples of Tzeentch,15 Jun 2019,38.5270748855277
Jack Maiden,Gloomspite Gitz,15 Jun 2019,33.087438804087924
Rob Boyce,Ironjawz,15 Jun 2019,27.98344635997057
Mark Rawcliffe,Fyreslayers,15 Jun 2019,23.294985926353444
James Critchley,Gloomspite Gitz,15 Jun 2019,19.07869528525107
John Connelly,Skaventide,15 Jun 2019,79.17476067118912
Leigh Martin,Hedonites of Slaanesh,15 Jun 2019,77.33726476231317
Andy Currie,Fyreslayers,15 Jun 2019,75.41161496197387
Andrew Stephen,Beastclaw Raiders,15 Jun 2019,73.40144709512995
David Jack,Stormcast Eternals,15 Jun 2019,71.31122981836349
Liam Watts,Hedonites of Slaanesh,15 Jun 2019,69.14624612740131
John Craig,Maggotkin of Nurgle,15 Jun 2019,66.91256119591208
Ross Joyce,Legion of Blood,15 Jun 2019,64.61697666727237
Aaron Young,UNKNOWN_ARMY,15 Jun 2019,62.266971847015704
Scott Smith,Flesh Eater Courts,15 Jun 2019,59.87063256829237
Craig Graham,Sylvaneth,15 Jun 2019,57.436568815589716
Nathan Watson,Skaventide,15 Jun 2019,54.97382248301129
Mark Roberts,UNKNOWN_ARMY,15 Jun 2019,52.49176690292472
Callum Sinclair,Gloomspite Gitz,15 Jun 2019,50.0
David Nemeth,Skaventide,15 Jun 2019,47.508233097075276
Kevin Low,Skaventide,15 Jun 2019,45.02617751698871
David Lisle,Hedonites of Slaanesh,15 Jun 2019,42.56343118441028
Donald Mccallum,Order,15 Jun 2019,40.12936743170763
Adam Martin,Skaventide,15 Jun 2019,37.733028152984296
Calum Todd,Disciples of Tzeentch,15 Jun 2019,35.38302333272762
Karol Koman,Soulblight,15 Jun 2019,33.087438804087924
Matt Rennie,Gloomspite Gitz,15 Jun 2019,30.853753872598688
Kieran Parnell,Ironjawz,15 Jun 2019,28.68877018163652
Khaine Tully,Dispossessed,15 Jun 2019,26.598552904870054
Jonathan Forde,Ironjawz,15 Jun 2019,24.588385038026146
Richard Cunningham,Gloomspite Gitz,15 Jun 2019,22.66273523768682
Jack Carruthers,UNKNOWN_ARMY,15 Jun 2019,20.82523932881089
Katalin Fekete,Blades of Khorne,15 Jun 2019,19.07869528525107
Joe McGough,Legion of Sacrement,2 Jun 2019,79.6432905057574
Daniel Ford,Skaventide,2 Jun 2019,78.31555357720248
Matthew Feltham,Hosts of Slaanesh,2 Jun 2019,76.93908127046674
Joe Clark,Flesh Eater Courts,2 Jun 2019,75.51510742193797
Marc Murphy,Stormcast Eternals,2 Jun 2019,74.04511315731239
George Newbould,Gloomspite Gitz,2 Jun 2019,72.53082558323845
Karl Breakspear,Nighthaunt,2 Jun 2019,70.97421432018224
Matthew Croad,Stormcast Eternals,2 Jun 2019,69.37748584642574
Greg Davis,Gloomspite Gitz,2 Jun 2019,67.74307565040519
Jason Smith,Blades of Khorne,2 Jun 2019,66.07363821672499
Kane Holloway,Blades of Khorne,2 Jun 2019,64.37203489968601
Sam Sendell,Legion of Blood,2 Jun 2019,62.64131976656642
Patrick Rance,Skaventide,2 Jun 2019,60.884723520699644
Ben van Buul,Hosts of Slaanesh,2 Jun 2019,59.10563564112077
Daniel Arnold,Legion of Blood,2 Jun 2019,57.30758490072042
Heath Barnes,Blades of Khorne,2 Jun 2019,55.494218448001206
Rob Darbyshire,Skaventide,2 Jun 2019,53.669279658247994
Tom Holmes,Stormcast Eternals,2 Jun 2019,51.83658497781857
William Morris,Gloomspite Gitz,2 Jun 2019,50.0
Spencer Talbot,Kharadron Overlords,2 Jun 2019,48.16341502218144
Alex Gilbank,Disciples of Tzeentch,2 Jun 2019,46.330720341752006
Arron  Hazell,Stormcast Eternals,2 Jun 2019,44.505781551998794
Stew Ca,Death,2 Jun 2019,42.692415099279586
Chris Roberts,Blades of Khorne,2 Jun 2019,40.89436435887924
Michael Browning,Flesh Eater Courts,2 Jun 2019,39.115276479300356
Rory Searles,Stormcast Eternals,2 Jun 2019,37.358680233433596
Dave Avery,Kharadron Overlords,2 Jun 2019,35.627965100313986
Phillip Jenkins,Skaventide,2 Jun 2019,33.92636178327501
Adam Poolman,Tempests Eye,2 Jun 2019,32.256924349594826
Dave Fraser,Gloomspite Gitz,2 Jun 2019,30.622514153574272
Duncan Stacy,Nighthaunt,2 Jun 2019,29.025785679817762
Ben Furse,Legion of Sacrement,2 Jun 2019,27.469174416761554
Mark Caseley,Grand Host of Nagash,2 Jun 2019,25.954886842687625
Kieran Searles,Free Peoples,2 Jun 2019,24.484892578062034
Dave Roberts,UNKNOWN_ARMY,2 Jun 2019,23.06091872953326
Karl Wadley,UNKNOWN_ARMY,2 Jun 2019,21.684446422797514
Shaun Lang,UNKNOWN_ARMY,2 Jun 2019,20.356709494242605
Dave Palmer,UNKNOWN_ARMY,2 Jun 2019,19.07869528525107
Les Martin,Idoneth Deepkin,18 May 2019,80.05954395286273
Tom Mawdsley,Skaventide,18 May 2019,79.17476067118912
Mike Newman,Kharadron Overlords,18 May 2019,78.26722643219144
Ben Curry,Daughters of Khaine,18 May 2019,77.33726476231317
Paul Given,Disciples of Tzeentch,18 May 2019,76.38525150271455
Phil Walter,Flesh Eater Courts,18 May 2019,75.41161496197387
Dave King,Legions of Nagash,18 May 2019,74.41683586520661
Gareth Wynn,Maggotkin of Nurgle,18 May 2019,73.40144709512995
Paul Buckler,Seraphon,18 May 2019,72.36603322172941
Richard Morley,Gloomspite Gitz,18 May 2019,71.31122981836349
Michael Wilson,Hedonites of Slaanesh,18 May 2019,70.2377225633592
Richard Buckler,Daughters of Khaine,18 May 2019,69.14624612740131
Chris Hallam,Seraphon,18 May 2019,68.03758284828824
Chris Ashworth,Hedonites of Slaanesh,18 May 2019,66.91256119591208
Marc Davies,Idoneth Deepkin,18 May 2019,65.77205403160491
Michael Cooper,Gloomspite Gitz,18 May 2019,64.61697666727237
Jes Bickham,Gloomspite Gitz,18 May 2019,63.44828473099573
Ben Johnson,Gloomspite Gitz,18 May 2019,62.266971847015704
Nick Horth,Gloomspite Gitz,18 May 2019,61.074067139206264
Erik Niemz,Gloomspite Gitz,18 May 2019,59.87063256829237
Ben Clayton,Seraphon,18 May 2019,58.65776011415509
Dean McGunigall,Stormcast Eternals,18 May 2019,57.436568815589716
Martin Scandling,Legions of Nagash,18 May 2019,56.20820168082948
Matt Scarrott,Flesh Eater Courts,18 May 2019,54.97382248301129
Daniel Pattenden,UNKNOWN_ARMY,18 May 2019,53.73461245553267
Melanie Pattenden,UNKNOWN_ARMY,18 May 2019,52.49176690292472
James Marsden,UNKNOWN_ARMY,18 May 2019,51.246491743437716
Liam Worswick,UNKNOWN_ARMY,18 May 2019,50.0
Dean Lymath,Stormcast Eternals,18 May 2019,48.75350825656229
Ed Illsley,Daughters of Khaine,18 May 2019,47.508233097075276
Will Rose,Tomb Kings,18 May 2019,46.26538754446733
James Woodward,Legions of Nagash,18 May 2019,45.02617751698871
Rachel Marsh,Seraphon,18 May 2019,43.79179831917052
Kim Dreamer,Sylvaneth,18 May 2019,42.56343118441028
Player,Legions of Nagash,18 May 2019,41.34223988584491
Sophie Williams,Hedonites of Slaanesh,18 May 2019,40.12936743170763
Jamie White,Blades of Khorne,18 May 2019,38.92593286079373
Steven Johnston,Legions of Nagash,18 May 2019,37.733028152984296
Chris Coles,Gloomspite Gitz,18 May 2019,36.55171526900427
Matthew Austen,Flesh Eater Courts,18 May 2019,35.38302333272762
Graeme Purcifer,UNKNOWN_ARMY,18 May 2019,34.22794596839509
Ian Marley,UNKNOWN_ARMY,18 May 2019,33.087438804087924
Player,UNKNOWN_ARMY,18 May 2019,31.962417151711765
Will Spencer,Ironjawz,18 May 2019,30.853753872598688
Jack Masters,Beastclaw Raiders,18 May 2019,29.762277436640794
Dave Glaysher,Ironjawz,18 May 2019,28.68877018163652
Matt Robinson,Destruction,18 May 2019,27.63396677827059
Alex Piper,Gloomspite Gitz,18 May 2019,26.598552904870054
Player,Skaventide,18 May 2019,25.58316413479339
Player,Ironjawz,18 May 2019,24.588385038026146
Hamid Khabbazan,Free Peoples,18 May 2019,23.614748497285447
Player,Nighthaunt,18 May 2019,22.66273523768682
Chris White,Disciples of Tzeentch,18 May 2019,21.73277356780856
Sam Guy,Beastclaw Raiders,18 May 2019,20.82523932881089
Steve Wren,Beasts of Chaos,18 May 2019,19.94045604713728
Tim Davis,Gloomspite Gitz,18 May 2019,19.07869528525107
Jack Armstrong,Daughters of Khaine,18 May 2019,80.67234993946472
Dan Bradshaw,Skaventide,18 May 2019,80.42142260709232
Ritchie McAlley,Gloomspite Gitz,18 May 2019,80.16852809845918
Phil McGuiness,Skaventide,18 May 2019,79.91367216469052
Craig Namvar,Beasts of Chaos,18 May 2019,79.65686092865792
Leo Rautomen,Sylvaneth,18 May 2019,79.39810088631513
Max Barton,Flesh Eater Courts,18 May 2019,79.13739890791982
Colin Cochrane,Daughters of Khaine,18 May 2019,78.87476223913944
Mark Wildman,Blades of Khorne,18 May 2019,78.61019850204056
Thomas Waller,Flesh Eater Courts,18 May 2019,78.34371569595973
Jj Cropley,Skaventide,18 May 2019,78.07532219825508
William Barton,Idoneth Deepkin,18 May 2019,77.80502676493714
Josh Stevenson,Fyreslayers,18 May 2019,77.53283853117811
Simon Eccles,Flesh Eater Courts,18 May 2019,77.25876701169821
Tony Moore,Flesh Eater Courts,18 May 2019,76.98282210102806
Alex Bruce,Order,18 May 2019,76.70501407364655
Daniil Osudin,Disciples of Tzeentch,18 May 2019,76.42535358399255
Declan McKitrich,Blades of Khorne,18 May 2019,76.14385166635044
Michael Brough,Skaventide,18 May 2019,75.86051973460792
Benjamin Savva,Daughters of Khaine,18 May 2019,75.57536958188592
David Nemeth,Flesh Eater Courts,18 May 2019,75.28841338003944
John Dale,Skaventide,18 May 2019,74.99966367902915
Daniel Ford,Skaventide,18 May 2019,74.70913340616289
Lindon Wedgewood,Gloomspite Gitz,18 May 2019,74.41683586520661
James Ganis,Flesh Eater Courts,18 May 2019,74.12278473536442
Owen Jackson,Sylvaneth,18 May 2019,73.82699407012734
Adam Cunis,Order Draconis,18 May 2019,73.52947829599023
Darren Watson,Hedonites of Slaanesh,18 May 2019,73.23025221103707
Player,Seraphon,18 May 2019,72.9293309833939
Mark Busby,Hedonites of Slaanesh,18 May 2019,72.62673014954981
Stuart West,Legions of Nagash,18 May 2019,72.32246561254544
Rob Wright,Idoneth Deepkin,18 May 2019,72.01655364002943
James Tinsdale,Idoneth Deepkin,18 May 2019,71.70901086218251
Aaron Wilson,Sylvaneth,18 May 2019,71.39985426950977
Ric Myhill,Beasts of Chaos,18 May 2019,71.08910121050094
Chris Myhill,Order,18 May 2019,70.77676938915917
Phil Shaw,Seraphon,18 May 2019,70.46287686239872
Steve Dooley,Darkling Covens,18 May 2019,70.14744203731172
Sebastian Del Monte,Gloomspite Gitz,18 May 2019,69.83048366830475
Andrew Hughes,Fyreslayers,18 May 2019,69.51202085410554
William Philpott,Order,18 May 2019,69.19207303464063
James Roberts,Stormcast Eternals,18 May 2019,68.8706599877845
Joe Purcell,Hedonites of Slaanesh,18 May 2019,68.54780182598107
Gabe Huddlestone,Legions of Nagash,18 May 2019,68.22351899273819
Laurie H,Blades of Khorne,18 May 2019,67.89783225899622
David Cook,Legions of Nagash,18 May 2019,67.57076271937143
Miles Hewitt,Skaventide,18 May 2019,67.24233178827555
Donal Taylor,Legions of Nagash,18 May 2019,66.91256119591208
Tom Fretwell,Flesh Eater Courts,18 May 2019,66.58147298415106
Johnny Armstrong,Skaventide,18 May 2019,66.24908950228307
Michael Wendel,Gutbusters,18 May 2019,65.915433402654
Alex Jones,Flesh Eater Courts,18 May 2019,65.58052763618171
Jay Kinsella,Blades of Khorne,18 May 2019,65.2443954477564
Teck Loy,Legions of Nagash,18 May 2019,64.9070603715255
Rob Nixon,Beasts of Chaos,18 May 2019,64.56854622606545
Peter Humpage,Order Draconis,18 May 2019,64.2288771094411
Jack McQuiggin,Seraphon,18 May 2019,63.88807739415512
Stephen Mitchell,Legions of Nagash,18 May 2019,63.54617172198864
Owyn Abram,Legions of Nagash,18 May 2019,63.20318499873526
George Newbould,Gloomspite Gitz,18 May 2019,62.85914238882992
Louis Medows,Stormcast Eternals,18 May 2019,62.51406930987486
James Hobbs,Seraphon,18 May 2019,62.167991427064415
Dan Hughes,Gloomspite Gitz,18 May 2019,61.8209346475107
Adam Sinclair,Skaventide,18 May 2019,61.47292511447229
Tim Fisher,Gloomspite Gitz,18 May 2019,61.12398920148807
Travis Kelly,Fyreslayers,18 May 2019,60.77415350641825
James Bedford,Stormcast Eternals,18 May 2019,60.42344484539487
Gary Percival,Kharadron Overlords,18 May 2019,60.071890246684234
Luke Whitehead,Flesh Eater Courts,18 May 2019,59.719516944463315
Omar Valero,Stormcast Eternals,18 May 2019,59.36635237251269
Alex Ley,Fyreslayers,18 May 2019,59.01242415782837
Chris Elliot,Skaventide,18 May 2019,58.65776011415509
Tim Holbrook,Destruction,18 May 2019,58.30238823544336
James Grant,Stormcast Eternals,18 May 2019,57.94633668923308
Chris Hibbins,Maggotkin of Nurgle,18 May 2019,57.58963380996622
Sam Watson,Flesh Eater Courts,18 May 2019,57.23230809223108
Troy Hardy,Hedonites of Slaanesh,18 May 2019,56.87438818394106
James Boots,Blades of Khorne,18 May 2019,56.51590287945047
Kevin Chandler,Slaves to Darkness,18 May 2019,56.15688111261022
Adam Hazelwood,Nighthaunt,18 May 2019,55.79735194976608
Adrian McWalter,Chaos,18 May 2019,55.43734458270252
Nick Thompson,Gloomspite Gitz,18 May 2019,55.076888321534746
Toby Meadows,Stormcast Eternals,18 May 2019,54.71601258755203
Martyn Furnival,Hedonites of Slaanesh,18 May 2019,54.35474690601515
Tom Bell,Gloomspite Gitz,18 May 2019,53.993120898910774
Duncan Woods,Beasts of Chaos,18 May 2019,53.631164277665974
Matthew Hinton,Maggotkin of Nurgle,18 May 2019,53.268906835825724
James Williams,Maggotkin of Nurgle,18 May 2019,52.90637844169632
Paul Coram,Sylvaneth,18 May 2019,52.54360903095795
Dan George,Hedonites of Slaanesh,18 May 2019,52.18062859924927
Pete Scholey,Flesh Eater Courts,18 May 2019,51.817467194727094
Liam Jordan,Nighthaunt,18 May 2019,51.45415491060442
Paul Haley,Daughters of Khaine,18 May 2019,51.09072187766963
Nathan Sandison,Legions of Nagash,18 May 2019,50.72719825679018
Mark Williams,Stormcast Eternals,18 May 2019,50.36361423140373
Chris Archibald,Idoneth Deepkin,18 May 2019,50.0
Andy Scott,Legions of Nagash,18 May 2019,49.63638576859626
Seb Donley,Idoneth Deepkin,18 May 2019,49.27280174320982
Tom Patton,Beasts of Chaos,18 May 2019,48.909278122330356
James Farmer,Seraphon,18 May 2019,48.54584508939557
Lee Bromley,Flesh Eater Courts,18 May 2019,48.182532805272906
Liam Tommey,Skaventide,18 May 2019,47.819371400750725
Cain O'Siorain,Kharadron Overlords,18 May 2019,47.45639096904205
Vincent Chan,Blades of Khorne,18 May 2019,47.09362155830368
Nigel Bartlett,Gutbusters,18 May 2019,46.731093164174276
Adrian Thompson,Beasts of Chaos,18 May 2019,46.368835722334026
Dan Wright,Skaventide,18 May 2019,46.006879101089226
Andrew Hodges,Death,18 May 2019,45.64525309398484
Shane Ford,Beasts of Chaos,18 May 2019,45.28398741244796
James Field,Beastclaw Raiders,18 May 2019,44.923111678465254
Michael Cook,Destruction,18 May 2019,44.56265541729748
Paul Rea,Flesh Eater Courts,18 May 2019,44.20264805023391
Tim Unwin,Blades of Khorne,18 May 2019,43.84311888738978
Anthony Poole,Sylvaneth,18 May 2019,43.48409712054953
Tim Willoughby,Gloomspite Gitz,18 May 2019,43.12561181605894
Craig Graham,Legions of Nagash,18 May 2019,42.76769190776892
Daniel Elkington,Slaves to Darkness,18 May 2019,42.41036619003378
Ben Bailey,Daughters of Khaine,18 May 2019,42.0536633107669
Josh Tetley,Legions of Nagash,18 May 2019,41.69761176455663
Thomas Lawler,Maggotkin of Nurgle,18 May 2019,41.34223988584491
Matt Shepperson,Gutbusters,18 May 2019,40.98757584217162
Reece West,Stormcast Eternals,18 May 2019,40.63364762748731
Michael Stewart,Stormcast Eternals,18 May 2019,40.28048305553668
Stevie Kilmister,Seraphon,18 May 2019,39.92810975331575
Steve Milford,Gloomspite Gitz,18 May 2019,39.57655515460513
Damian Elvidge,Dispossessed,18 May 2019,39.22584649358175
Robert Sedgeman,Destruction,18 May 2019,38.87601079851192
Gareth Hughes,Blades of Khorne,18 May 2019,38.5270748855277
James Pickup,Maggotkin of Nurgle,18 May 2019,38.17906535248931
Chris Nellis,Daughters of Khaine,18 May 2019,37.83200857293558
Angus Brain,Beasts of Chaos,18 May 2019,37.48593069012513
Michael O'Connor,Order Draconis,18 May 2019,37.14085761117008
Marc Brookes,Maggotkin of Nurgle,18 May 2019,36.796815001264726
Ben Booker,Legions of Nagash,18 May 2019,36.45382827801134
Lawrence Craven,Flesh Eater Courts,18 May 2019,36.11192260584488
Kevin Low,Beasts of Chaos,18 May 2019,35.771122890558885
Rob Noyes,Stormcast Eternals,18 May 2019,35.43145377393454
Daniel Ryan,Skaventide,18 May 2019,35.09293962847449
Andrew Hartwell,Legions of Nagash,18 May 2019,34.755604552243604
Simon Froley,Devoted of Sigmar,18 May 2019,34.41947236381827
